FullDateAlternateKey	OrganizationName	DepartmentGroupName	ScenarioName	AccountCodeAlternateKey	ParentAccountCodeAlternateKey	Amount
2002-09-01 00:00:00	Germany	Research and Development	Actual	6820	680	27.359999999999999
2002-09-01 00:00:00	Germany	Research and Development	Actual	9520	9500	34
2002-09-01 00:00:00	Germany	Sales and Marketing	Actual	1220	1200	12093.540000000001
2002-10-01 00:00:00	Northeast Division	Corporate	Actual	6400	60	585
2002-10-01 00:00:00	Northeast Division	Corporate	Actual	8020	80	-382
2002-10-01 00:00:00	Northeast Division	Research and Development	Actual	6400	60	390
2002-10-01 00:00:00	Northeast Division	Research and Development	Actual	6850	680	180
2002-10-01 00:00:00	Northeast Division	Sales and Marketing	Actual	6210	620	218
2002-10-01 00:00:00	Northeast Division	Sales and Marketing	Actual	6620	660	352
2002-10-01 00:00:00	Northeast Division	Sales and Marketing	Actual	6840	680	99
2002-10-01 00:00:00	Northeast Division	Sales and Marketing	Actual	6860	680	79
2002-10-01 00:00:00	Northeast Division	Sales and Marketing	Actual	8010	80	133
2002-10-01 00:00:00	Northwest Division	Research and Development	Actual	5050	5000	21632
2002-10-01 00:00:00	Northwest Division	Research and Development	Actual	6220	620	140
2002-10-01 00:00:00	Northwest Division	Research and Development	Actual	6400	60	213
2002-10-01 00:00:00	Northwest Division	Research and Development	Actual	6860	680	99
2002-10-01 00:00:00	Northwest Division	Sales and Marketing	Actual	1300	10	26921
2002-10-01 00:00:00	Central Division	Corporate	Actual	6040	600	4328
2002-10-01 00:00:00	Central Division	Corporate	Actual	6300	630	96
2002-10-01 00:00:00	Central Division	Executive General and Administration	Actual	1166	1160	137834
2002-10-01 00:00:00	Central Division	Research and Development	Actual	4140	4100	3139
2002-10-01 00:00:00	Central Division	Research and Development	Actual	6000	600	47990
2002-10-01 00:00:00	Central Division	Research and Development	Actual	8010	80	327
2002-10-01 00:00:00	Central Division	Sales and Marketing	Actual	1185	110	170564
2002-10-01 00:00:00	Southeast Division	Executive General and Administration	Actual	6040	600	797
2002-10-01 00:00:00	Southeast Division	Executive General and Administration	Actual	6240	620	10
2002-10-01 00:00:00	Southeast Division	Executive General and Administration	Actual	6820	680	79
2002-10-01 00:00:00	Southeast Division	Executive General and Administration	Actual	8000	80	55
2002-10-01 00:00:00	Southeast Division	Inventory Management	Actual	6240	620	45
2002-10-01 00:00:00	Southeast Division	Inventory Management	Actual	6610	660	277
2002-10-01 00:00:00	Southeast Division	Research and Development	Actual	6000	600	24413
2002-10-01 00:00:00	Southeast Division	Research and Development	Actual	6100	60	2181
2002-10-01 00:00:00	Southeast Division	Research and Development	Actual	6230	620	68
2002-10-01 00:00:00	Southeast Division	Research and Development	Actual	6820	680	267
2002-10-01 00:00:00	Southeast Division	Sales and Marketing	Actual	1150	110	7869
2002-10-01 00:00:00	Southeast Division	Sales and Marketing	Actual	3550	3030	9970
2002-10-01 00:00:00	Southwest Division	Corporate	Actual	6020	600	7215
2002-10-01 00:00:00	Southwest Division	Corporate	Actual	6700	60	302
2002-10-01 00:00:00	Southwest Division	Research and Development	Actual	4140	4100	883
2002-10-01 00:00:00	Southwest Division	Research and Development	Actual	6220	620	248
2002-10-01 00:00:00	Southwest Division	Research and Development	Actual	9520	9500	803
2002-10-01 00:00:00	Southwest Division	Sales and Marketing	Actual	2210	2200	20405
2002-10-01 00:00:00	Southwest Division	Sales and Marketing	Actual	2230	2200	161316
2002-10-01 00:00:00	Southwest Division	Sales and Marketing	Actual	2330	2300	25696
2002-10-01 00:00:00	Canadian Division	Corporate	Actual	6830	680	90.480000000000004
2002-10-01 00:00:00	Canadian Division	Corporate	Actual	6840	680	314.72000000000003
2002-10-01 00:00:00	Canadian Division	Executive General and Administration	Actual	6500	60	493.50999999999999
2002-10-01 00:00:00	Canadian Division	Executive General and Administration	Actual	6920	60	546.54999999999995
2002-10-01 00:00:00	Canadian Division	Research and Development	Actual	6000	600	48021.669999999998
2002-10-01 00:00:00	Canadian Division	Research and Development	Actual	8000	80	160.18000000000001
2002-10-01 00:00:00	Canadian Division	Research and Development	Actual	8010	80	243.50999999999999
2002-10-01 00:00:00	Canadian Division	Sales and Marketing	Actual	1130	1120	1668906.4199999999
2002-10-01 00:00:00	Canadian Division	Sales and Marketing	Actual	2230	2200	182092.35000000001
2002-10-01 00:00:00	Canadian Division	Sales and Marketing	Actual	2330	2300	25448.529999999999
2002-10-01 00:00:00	Canadian Division	Sales and Marketing	Actual	2410	2400	101695.39999999999
2002-10-01 00:00:00	France	Executive General and Administration	Actual	6200	620	96.510000000000005
2002-10-01 00:00:00	France	Executive General and Administration	Actual	6840	680	26.289999999999999
2002-10-01 00:00:00	France	Inventory Management	Actual	6200	620	140.12
2002-10-01 00:00:00	France	Inventory Management	Actual	9510	9500	3
2002-10-01 00:00:00	France	Manufacturing	Actual	6020	600	1345.47
2002-10-01 00:00:00	France	Manufacturing	Actual	6230	620	39.060000000000002
2002-10-01 00:00:00	France	Manufacturing	Actual	6400	60	78.420000000000002
2002-10-01 00:00:00	France	Manufacturing	Actual	8010	80	148.63
2002-10-01 00:00:00	France	Quality Assurance	Actual	6400	60	17.780000000000001
2002-10-01 00:00:00	France	Quality Assurance	Actual	8020	80	-26.899999999999999
2002-10-01 00:00:00	France	Research and Development	Actual	4500	4110	709.27999999999997
2002-08-01 00:00:00	Northeast Division	Corporate	Actual	6610	660	672
2002-08-01 00:00:00	Northeast Division	Corporate	Actual	6820	680	864
2002-08-01 00:00:00	Northeast Division	Corporate	Actual	6850	680	252
2002-08-01 00:00:00	Northeast Division	Research and Development	Actual	4500	4110	30140
2002-08-01 00:00:00	Northeast Division	Research and Development	Actual	6230	620	253
2002-08-01 00:00:00	Northeast Division	Research and Development	Actual	6240	620	73
2002-08-01 00:00:00	Northeast Division	Research and Development	Actual	6860	680	190
2002-08-01 00:00:00	Northeast Division	Research and Development	Actual	8020	80	-245
2002-08-01 00:00:00	Northeast Division	Sales and Marketing	Actual	1110	110	1006243
2002-08-01 00:00:00	Northeast Division	Sales and Marketing	Actual	1180	110	70213
2002-08-01 00:00:00	Northeast Division	Sales and Marketing	Actual	1185	110	151549
2002-08-01 00:00:00	Northeast Division	Sales and Marketing	Actual	6860	680	35
2002-08-01 00:00:00	Northeast Division	Sales and Marketing	Actual	9510	9500	2
2002-08-01 00:00:00	Northwest Division	Corporate	Actual	6400	60	307
2002-08-01 00:00:00	Northwest Division	Corporate	Actual	8500	4	288
2002-08-01 00:00:00	Northwest Division	Research and Development	Actual	6000	600	34283
2002-08-01 00:00:00	Northwest Division	Research and Development	Actual	6830	680	33
2002-08-01 00:00:00	Northwest Division	Sales and Marketing	Actual	1240	1200	58943
2002-08-01 00:00:00	Central Division	Corporate	Actual	6300	630	75
2002-08-01 00:00:00	Central Division	Corporate	Actual	8000	80	218
2002-08-01 00:00:00	Central Division	Research and Development	Actual	6850	680	102
2002-08-01 00:00:00	Central Division	Research and Development	Actual	6860	680	98
2002-08-01 00:00:00	Central Division	Sales and Marketing	Actual	1110	110	789001
2002-08-01 00:00:00	Central Division	Sales and Marketing	Actual	1260	1200	3790
2002-08-01 00:00:00	Southeast Division	Corporate	Actual	6610	660	186
2002-08-01 00:00:00	Southeast Division	Executive General and Administration	Actual	6000	600	9142
2002-08-01 00:00:00	Southeast Division	Executive General and Administration	Actual	6220	620	62
2002-08-01 00:00:00	Southeast Division	Quality Assurance	Actual	6000	600	13689
2002-08-01 00:00:00	Southeast Division	Research and Development	Actual	6810	680	360
2002-08-01 00:00:00	Southeast Division	Sales and Marketing	Actual	1250	1200	10817
2002-08-01 00:00:00	Southeast Division	Sales and Marketing	Actual	2230	2200	180402
2002-08-01 00:00:00	Southeast Division	Sales and Marketing	Actual	2320	2300	27754
2002-08-01 00:00:00	Southeast Division	Sales and Marketing	Actual	2410	2400	169243
2002-08-01 00:00:00	Southeast Division	Sales and Marketing	Actual	2440	2400	28910
2002-08-01 00:00:00	Southwest Division	Corporate	Actual	6610	660	642
2002-08-01 00:00:00	Southwest Division	Corporate	Actual	6850	680	261
2002-08-01 00:00:00	Southwest Division	Research and Development	Actual	6610	660	8778
2002-08-01 00:00:00	Southwest Division	Research and Development	Actual	8030	80	392
2002-08-01 00:00:00	Canadian Division	Executive General and Administration	Actual	6300	630	55.630000000000003
2002-08-01 00:00:00	Canadian Division	Executive General and Administration	Actual	6400	60	252.59999999999999
2002-08-01 00:00:00	Canadian Division	Executive General and Administration	Actual	8000	80	123.81
2002-08-01 00:00:00	Canadian Division	Executive General and Administration	Actual	8030	80	252.59999999999999
2002-08-01 00:00:00	Canadian Division	Research and Development	Actual	6040	600	3905.6999999999998
2002-08-01 00:00:00	Canadian Division	Sales and Marketing	Actual	3020	300	2683829.48
2002-08-01 00:00:00	France	Corporate	Actual	6920	60	335.87
2002-08-01 00:00:00	France	Corporate	Actual	8010	80	203.94999999999999
2002-08-01 00:00:00	France	Executive General and Administration	Actual	6230	620	12.460000000000001
2002-08-01 00:00:00	France	Inventory Management	Actual	6240	620	9.2699999999999996
2002-08-01 00:00:00	France	Inventory Management	Actual	6300	630	13.529999999999999
2002-08-01 00:00:00	France	Inventory Management	Actual	8500	4	28.420000000000002
2002-08-01 00:00:00	France	Inventory Management	Actual	9510	9500	3
2002-08-01 00:00:00	France	Manufacturing	Actual	8000	80	84.799999999999997
2002-08-01 00:00:00	France	Research and Development	Actual	6220	620	67.780000000000001
2002-08-01 00:00:00	France	Sales and Marketing	Actual	1300	10	7022.1700000000001
2002-08-01 00:00:00	France	Sales and Marketing	Actual	2320	2300	9491.3600000000006
2002-08-01 00:00:00	Germany	Corporate	Actual	6000	600	2099.73
2002-08-01 00:00:00	Germany	Research and Development	Actual	5050	5000	696.51999999999998
2002-08-01 00:00:00	Germany	Research and Development	Actual	6040	600	216.72
2002-09-01 00:00:00	Northeast Division	Corporate	Actual	6860	680	326
2002-09-01 00:00:00	Northeast Division	Research and Development	Actual	6210	620	582
2002-09-01 00:00:00	Northeast Division	Research and Development	Actual	6620	660	891
2002-09-01 00:00:00	Northeast Division	Research and Development	Actual	6840	680	197
2002-09-01 00:00:00	Northeast Division	Sales and Marketing	Actual	6240	620	20
2002-09-01 00:00:00	Northeast Division	Sales and Marketing	Actual	6700	60	78
2002-09-01 00:00:00	Northwest Division	Corporate	Actual	6200	620	346
2002-09-01 00:00:00	Northwest Division	Corporate	Actual	6220	620	169
2002-09-01 00:00:00	Northwest Division	Corporate	Actual	8030	80	478
2002-09-01 00:00:00	Central Division	Research and Development	Actual	6100	60	16512
2002-09-01 00:00:00	Central Division	Sales and Marketing	Actual	2320	2300	24284
2002-09-01 00:00:00	Central Division	Sales and Marketing	Actual	2410	2400	130827
2002-09-01 00:00:00	Central Division	Sales and Marketing	Actual	2440	2400	26515
2002-09-01 00:00:00	Southeast Division	Executive General and Administration	Actual	6040	600	303
2002-09-01 00:00:00	Southeast Division	Executive General and Administration	Actual	6850	680	17
2002-09-01 00:00:00	Southeast Division	Executive General and Administration	Actual	8010	80	60
2002-09-01 00:00:00	Southeast Division	Manufacturing	Actual	6500	60	123
2002-09-01 00:00:00	Southeast Division	Manufacturing	Actual	6610	660	137
2002-09-01 00:00:00	Southeast Division	Manufacturing	Actual	6820	680	186
2002-09-01 00:00:00	Southeast Division	Quality Assurance	Actual	6020	600	1893
2002-09-01 00:00:00	Southeast Division	Quality Assurance	Actual	6920	60	227
2002-09-01 00:00:00	Southeast Division	Quality Assurance	Actual	8020	80	-139
2002-09-01 00:00:00	Southeast Division	Quality Assurance	Actual	8030	80	232
2002-09-01 00:00:00	Southeast Division	Research and Development	Actual	6700	60	91
2002-09-01 00:00:00	Southeast Division	Research and Development	Actual	6810	680	356
2002-09-01 00:00:00	Southwest Division	Research and Development	Actual	6500	60	382
2002-09-01 00:00:00	Southwest Division	Research and Development	Actual	6610	660	8501
2002-09-01 00:00:00	Southwest Division	Research and Development	Actual	6860	680	184
2002-09-01 00:00:00	Southwest Division	Research and Development	Actual	8010	80	297
2002-09-01 00:00:00	Southwest Division	Sales and Marketing	Actual	1185	110	304787
2002-09-01 00:00:00	Southwest Division	Sales and Marketing	Actual	2320	2300	29778
2002-09-01 00:00:00	Southwest Division	Sales and Marketing	Actual	2430	2400	57131
2002-09-01 00:00:00	Canadian Division	Corporate	Actual	6000	600	82361.710000000006
2002-09-01 00:00:00	Canadian Division	Corporate	Actual	6830	680	98.049999999999997
2002-09-01 00:00:00	Canadian Division	Corporate	Actual	8030	80	611.70000000000005
2002-09-01 00:00:00	Canadian Division	Executive General and Administration	Actual	6610	660	417.75999999999999
2002-09-01 00:00:00	Canadian Division	Research and Development	Actual	5020	5000	241613.16
2002-09-01 00:00:00	Canadian Division	Research and Development	Actual	8020	80	-250.43000000000001
2002-09-01 00:00:00	Canadian Division	Sales and Marketing	Actual	2230	2200	204627.62
2002-09-01 00:00:00	Canadian Division	Sales and Marketing	Actual	2330	2300	24662.150000000001
2002-09-01 00:00:00	France	Corporate	Actual	6500	60	188
2002-09-01 00:00:00	France	Executive General and Administration	Actual	8000	80	17.780000000000001
2002-09-01 00:00:00	France	Inventory Management	Actual	6820	680	103.95
2002-09-01 00:00:00	France	Quality Assurance	Actual	8030	80	47.57
2002-09-01 00:00:00	France	Research and Development	Actual	9520	9500	331
2002-09-01 00:00:00	France	Sales and Marketing	Actual	1180	110	31286.450000000001
2002-09-01 00:00:00	France	Sales and Marketing	Actual	2340	2200	23804.389999999999
2002-09-01 00:00:00	Germany	Executive General and Administration	Actual	6000	600	1349.72
2002-09-01 00:00:00	Germany	Executive General and Administration	Actual	6230	620	7.1399999999999997
2002-09-01 00:00:00	Germany	Research and Development	Actual	6000	600	2799.75
2002-09-01 00:00:00	Germany	Research and Development	Actual	6830	680	3.9500000000000002
2002-09-01 00:00:00	Germany	Sales and Marketing	Actual	2210	2200	6262.5799999999999
2002-10-01 00:00:00	Northeast Division	Research and Development	Actual	5020	5000	108459
2002-10-01 00:00:00	Northeast Division	Research and Development	Actual	8020	80	-216
2002-10-01 00:00:00	Northeast Division	Sales and Marketing	Actual	1250	1200	15147
2002-10-01 00:00:00	Northeast Division	Sales and Marketing	Actual	2310	2300	68068
2002-10-01 00:00:00	Northeast Division	Sales and Marketing	Actual	2350	2200	157841
2002-10-01 00:00:00	Northeast Division	Sales and Marketing	Actual	2410	2400	130327
2002-10-01 00:00:00	Northeast Division	Sales and Marketing	Actual	2440	2400	41301
2002-10-01 00:00:00	Northeast Division	Sales and Marketing	Actual	6200	620	240
2002-10-01 00:00:00	Northeast Division	Sales and Marketing	Actual	8020	80	-106
2002-10-01 00:00:00	Northwest Division	Corporate	Actual	6000	600	53058
2002-10-01 00:00:00	Northwest Division	Corporate	Actual	8500	4	339
2002-10-01 00:00:00	Northwest Division	Research and Development	Actual	5020	5000	45660
2002-10-01 00:00:00	Northwest Division	Research and Development	Actual	6210	620	266
2002-10-01 00:00:00	Northwest Division	Research and Development	Actual	6300	630	46
2002-10-01 00:00:00	Northwest Division	Research and Development	Actual	4200	4110	288426
2002-10-01 00:00:00	Northwest Division	Sales and Marketing	Actual	2430	2400	64722
2002-10-01 00:00:00	Central Division	Corporate	Actual	6200	620	619
2002-10-01 00:00:00	Central Division	Corporate	Actual	6830	680	53
2002-10-01 00:00:00	Central Division	Sales and Marketing	Actual	1110	110	619317
2002-10-01 00:00:00	Southeast Division	Corporate	Actual	6830	680	32
2002-10-01 00:00:00	Southeast Division	Inventory Management	Actual	1164	1160	781963
2002-10-01 00:00:00	Southeast Division	Inventory Management	Actual	6860	680	84
2002-10-01 00:00:00	Southeast Division	Manufacturing	Actual	6300	630	30
2002-10-01 00:00:00	Southeast Division	Manufacturing	Actual	8000	80	149
2002-10-01 00:00:00	Southeast Division	Quality Assurance	Actual	6210	620	132
2002-10-01 00:00:00	Southeast Division	Quality Assurance	Actual	8000	80	90
2002-10-01 00:00:00	Southeast Division	Research and Development	Actual	6400	60	137
2002-10-01 00:00:00	Southeast Division	Research and Development	Actual	6810	680	433
2002-10-01 00:00:00	Southeast Division	Research and Development	Actual	8030	80	421
2002-10-01 00:00:00	Southeast Division	Research and Development	Actual	4200	4110	173111
2002-10-01 00:00:00	Southwest Division	Research and Development	Actual	4130	4100	12080
2002-10-01 00:00:00	Southwest Division	Research and Development	Actual	5020	5000	77845
2002-10-01 00:00:00	Southwest Division	Sales and Marketing	Actual	2320	2300	31512
2002-10-01 00:00:00	Canadian Division	Corporate	Actual	6000	600	82452.619999999995
2002-10-01 00:00:00	Canadian Division	Corporate	Actual	6230	620	243.50999999999999
2002-10-01 00:00:00	Canadian Division	Corporate	Actual	6300	630	99.569999999999993
2002-10-01 00:00:00	Canadian Division	Executive General and Administration	Actual	6400	60	245.03
2002-10-01 00:00:00	Canadian Division	Research and Development	Actual	6020	600	4928.4499999999998
2002-10-01 00:00:00	Canadian Division	Research and Development	Actual	6100	60	36238.120000000003
2002-10-01 00:00:00	Canadian Division	Research and Development	Actual	6400	60	296.54000000000002
2002-10-01 00:00:00	Canadian Division	Research and Development	Actual	6610	660	5992.1000000000004
2002-10-01 00:00:00	Canadian Division	Research and Development	Actual	6830	680	52.600000000000001
2002-10-01 00:00:00	Canadian Division	Sales and Marketing	Actual	1110	110	1032941.54
2002-10-01 00:00:00	Canadian Division	Sales and Marketing	Actual	2430	2400	70446.330000000002
2002-10-01 00:00:00	Canadian Division	Sales and Marketing	Actual	3020	300	1882468.0600000001
2002-10-01 00:00:00	Canadian Division	Sales and Marketing	Actual	3550	3030	1234465.98
2002-10-01 00:00:00	France	Corporate	Actual	6020	600	1616.75
2002-10-01 00:00:00	France	Executive General and Administration	Actual	6810	680	115.65000000000001
2002-10-01 00:00:00	France	Inventory Management	Actual	6820	680	101.81999999999999
2002-10-01 00:00:00	France	Inventory Management	Actual	6860	680	28.420000000000002
2002-10-01 00:00:00	France	Inventory Management	Actual	6920	60	144.38
2002-10-01 00:00:00	France	Manufacturing	Actual	6300	630	17.780000000000001
2002-10-01 00:00:00	France	Manufacturing	Actual	8000	80	96.510000000000005
2002-10-01 00:00:00	France	Manufacturing	Actual	8030	80	197.56999999999999
2002-10-01 00:00:00	France	Quality Assurance	Actual	8500	4	11.4
2002-10-01 00:00:00	France	Research and Development	Actual	6000	600	17367.040000000001
2002-10-01 00:00:00	Germany	Corporate	Actual	6000	600	1349.72
2002-10-01 00:00:00	Germany	Executive General and Administration	Actual	6850	680	5.0099999999999998
2002-10-01 00:00:00	Germany	Research and Development	Actual	6100	60	15.65
2002-10-01 00:00:00	Germany	Research and Development	Actual	6220	620	20.969999999999999
2002-10-01 00:00:00	Germany	Research and Development	Actual	6400	60	28.420000000000002
2002-10-01 00:00:00	Germany	Research and Development	Actual	8000	80	139.06
2002-11-01 00:00:00	Northeast Division	Corporate	Actual	6860	680	317
2002-11-01 00:00:00	Northeast Division	Research and Development	Actual	6200	620	605
2002-11-01 00:00:00	Northeast Division	Sales and Marketing	Actual	1250	1200	15301
2002-11-01 00:00:00	Northeast Division	Sales and Marketing	Actual	2340	2200	47905
2002-11-01 00:00:00	Northeast Division	Sales and Marketing	Actual	6810	680	197
2002-11-01 00:00:00	Northeast Division	Sales and Marketing	Actual	6850	680	35
2002-11-01 00:00:00	Northwest Division	Research and Development	Actual	6210	620	431
2002-11-01 00:00:00	Northwest Division	Research and Development	Actual	9510	9500	9
2002-11-01 00:00:00	Central Division	Sales and Marketing	Actual	3550	3030	812338
2002-11-01 00:00:00	Southeast Division	Corporate	Actual	6830	680	32
2002-11-01 00:00:00	Southeast Division	Executive General and Administration	Actual	6040	600	662
2002-11-01 00:00:00	Southeast Division	Executive General and Administration	Actual	6230	620	30
2002-11-01 00:00:00	Southeast Division	Inventory Management	Actual	6220	620	167
2002-11-01 00:00:00	Southeast Division	Inventory Management	Actual	6230	620	126
2002-11-01 00:00:00	Southeast Division	Inventory Management	Actual	8000	80	259
2002-11-01 00:00:00	Southeast Division	Inventory Management	Actual	8030	80	532
2002-11-01 00:00:00	Southeast Division	Manufacturing	Actual	6840	680	56
2002-11-01 00:00:00	Southeast Division	Quality Assurance	Actual	6000	600	9042
2002-11-01 00:00:00	Southeast Division	Quality Assurance	Actual	6700	60	46
2002-11-01 00:00:00	Southeast Division	Quality Assurance	Actual	8010	80	111
2002-11-01 00:00:00	Southeast Division	Research and Development	Actual	6040	600	1515
2002-11-01 00:00:00	Southeast Division	Research and Development	Actual	6200	620	231
2002-11-01 00:00:00	Southeast Division	Research and Development	Actual	6400	60	158
2002-11-01 00:00:00	Southeast Division	Research and Development	Actual	6840	680	83
2002-11-01 00:00:00	Southeast Division	Sales and Marketing	Actual	1170	110	48565
2002-11-01 00:00:00	Southeast Division	Sales and Marketing	Actual	1185	110	69022
2002-11-01 00:00:00	Southwest Division	Corporate	Actual	6850	680	237
2002-11-01 00:00:00	Southwest Division	Corporate	Actual	6920	60	990
2002-11-01 00:00:00	Southwest Division	Research and Development	Actual	6230	620	152
2002-11-01 00:00:00	Canadian Division	Corporate	Actual	8030	80	492
2002-11-01 00:00:00	Canadian Division	Executive General and Administration	Actual	6830	680	38.960000000000001
2002-08-01 00:00:00	Central Division	Sales and Marketing	Actual	1230	1200	11450
2002-08-01 00:00:00	Central Division	Sales and Marketing	Actual	2310	2300	42698
2002-08-01 00:00:00	Southeast Division	Corporate	Actual	6620	660	333
2002-08-01 00:00:00	Southeast Division	Corporate	Actual	8000	80	189
2002-08-01 00:00:00	Southeast Division	Executive General and Administration	Actual	6240	620	14
2002-08-01 00:00:00	Southeast Division	Executive General and Administration	Actual	9510	9500	4
2002-08-01 00:00:00	Southeast Division	Inventory Management	Actual	8000	80	223
2002-08-01 00:00:00	Southeast Division	Inventory Management	Actual	8020	80	-274
2002-08-01 00:00:00	Southeast Division	Inventory Management	Actual	9510	9500	11
2002-08-01 00:00:00	Southeast Division	Manufacturing	Actual	6920	60	227
2002-08-01 00:00:00	Southeast Division	Quality Assurance	Actual	6920	60	189
2002-08-01 00:00:00	Southeast Division	Research and Development	Actual	6230	620	71
2002-08-01 00:00:00	Southeast Division	Research and Development	Actual	6400	60	135
2002-08-01 00:00:00	Southeast Division	Research and Development	Actual	6820	680	223
2002-08-01 00:00:00	Southeast Division	Sales and Marketing	Actual	1130	1120	413899
2002-08-01 00:00:00	Southeast Division	Sales and Marketing	Actual	1230	1200	12235
2002-08-01 00:00:00	Southeast Division	Sales and Marketing	Actual	2350	2200	198269
2002-08-01 00:00:00	Southwest Division	Corporate	Actual	8020	80	-314
2002-08-01 00:00:00	Southwest Division	Corporate	Actual	8500	4	424
2002-08-01 00:00:00	Southwest Division	Research and Development	Actual	8500	4	110898
2002-08-01 00:00:00	Southwest Division	Sales and Marketing	Actual	2410	2400	198677
2002-08-01 00:00:00	Canadian Division	Corporate	Actual	6020	600	8467.9099999999999
2002-08-01 00:00:00	Canadian Division	Corporate	Actual	6830	680	110.17
2002-08-01 00:00:00	Canadian Division	Corporate	Actual	8500	4	558.66999999999996
2002-08-01 00:00:00	Canadian Division	Executive General and Administration	Actual	6000	600	36604.790000000001
2002-08-01 00:00:00	Canadian Division	Executive General and Administration	Actual	6700	60	181.38999999999999
2002-08-01 00:00:00	Canadian Division	Executive General and Administration	Actual	6920	60	546.54999999999995
2002-08-01 00:00:00	Canadian Division	Research and Development	Actual	6000	600	47568.629999999997
2002-08-01 00:00:00	Canadian Division	Research and Development	Actual	6500	60	557.14999999999998
2002-08-01 00:00:00	Canadian Division	Research and Development	Actual	9520	9500	2256
2002-08-01 00:00:00	France	Corporate	Actual	6400	60	126.29000000000001
2002-08-01 00:00:00	France	Executive General and Administration	Actual	6610	660	27.359999999999999
2002-08-01 00:00:00	France	Executive General and Administration	Actual	6920	60	48.630000000000003
2002-08-01 00:00:00	France	Inventory Management	Actual	6200	620	82.680000000000007
2002-08-01 00:00:00	France	Research and Development	Actual	4140	4100	24886.330000000002
2002-08-01 00:00:00	France	Research and Development	Actual	6000	600	18321.310000000001
2002-08-01 00:00:00	France	Sales and Marketing	Actual	1185	110	77676.669999999998
2002-08-01 00:00:00	France	Sales and Marketing	Actual	2340	2200	27440.630000000001
2002-08-01 00:00:00	France	Sales and Marketing	Actual	3020	300	868287.31999999995
2002-08-01 00:00:00	Germany	Corporate	Actual	8020	80	-77.959999999999994
2002-08-01 00:00:00	Germany	Sales and Marketing	Actual	1250	1200	3288.0500000000002
2002-08-01 00:00:00	Germany	Sales and Marketing	Actual	2430	2400	24145.889999999999
2002-09-01 00:00:00	Northeast Division	Corporate	Actual	6610	660	856
2002-09-01 00:00:00	Northeast Division	Corporate	Actual	6700	60	426
2002-09-01 00:00:00	Northeast Division	Corporate	Actual	6840	680	408
2002-09-01 00:00:00	Northeast Division	Research and Development	Actual	5050	5000	11713
2002-09-01 00:00:00	Northeast Division	Research and Development	Actual	6240	620	64
2002-09-01 00:00:00	Northeast Division	Research and Development	Actual	6810	680	945
2002-09-01 00:00:00	Northeast Division	Research and Development	Actual	6860	680	158
2002-09-01 00:00:00	Northeast Division	Sales and Marketing	Actual	2210	2200	27734
2002-09-01 00:00:00	Northeast Division	Sales and Marketing	Actual	2440	2400	40474
2002-09-01 00:00:00	Northwest Division	Corporate	Actual	6020	600	4946
2002-09-01 00:00:00	Northwest Division	Corporate	Actual	6830	680	52
2002-09-01 00:00:00	Northwest Division	Research and Development	Actual	4130	4100	3930
2002-09-01 00:00:00	Northwest Division	Research and Development	Actual	6040	600	3481
2002-09-01 00:00:00	Northwest Division	Research and Development	Actual	6300	630	76
2002-09-01 00:00:00	Northwest Division	Research and Development	Actual	6620	660	579
2002-09-01 00:00:00	Northwest Division	Sales and Marketing	Actual	2330	2300	27151
2002-09-01 00:00:00	Northwest Division	Sales and Marketing	Actual	3020	300	-45198
2002-09-01 00:00:00	Northwest Division	Sales and Marketing	Actual	3550	3030	245263
2002-09-01 00:00:00	Central Division	Corporate	Actual	6810	680	680
2002-09-01 00:00:00	Central Division	Research and Development	Actual	6000	600	43997
2002-09-01 00:00:00	Central Division	Research and Development	Actual	6240	620	27
2002-09-01 00:00:00	Central Division	Sales and Marketing	Actual	1150	110	15173
2002-09-01 00:00:00	Central Division	Sales and Marketing	Actual	1250	1200	9272
2002-09-01 00:00:00	Southeast Division	Corporate	Actual	6020	600	2185
2002-09-01 00:00:00	Southeast Division	Corporate	Actual	6200	620	223
2002-09-01 00:00:00	Southeast Division	Corporate	Actual	6210	620	202
2002-09-01 00:00:00	Southeast Division	Corporate	Actual	6830	680	29
2002-09-01 00:00:00	Southeast Division	Executive General and Administration	Actual	8020	80	-48
2002-09-01 00:00:00	Southeast Division	Research and Development	Actual	6400	60	118
2002-09-01 00:00:00	Southeast Division	Research and Development	Actual	8010	80	244
2002-09-01 00:00:00	Southeast Division	Research and Development	Actual	9510	9500	8
2002-09-01 00:00:00	Southeast Division	Sales and Marketing	Actual	2310	2300	103275
2002-09-01 00:00:00	Southwest Division	Corporate	Actual	6400	60	421
2002-09-01 00:00:00	Southwest Division	Corporate	Actual	8500	4	382
2002-09-01 00:00:00	Southwest Division	Research and Development	Actual	6040	600	4663
2002-09-01 00:00:00	Southwest Division	Research and Development	Actual	6220	620	300
2002-09-01 00:00:00	Southwest Division	Research and Development	Actual	6920	60	900
2002-09-01 00:00:00	Southwest Division	Sales and Marketing	Actual	1140	1120	44290
2002-09-01 00:00:00	Southwest Division	Sales and Marketing	Actual	1180	110	153791
2002-09-01 00:00:00	Southwest Division	Sales and Marketing	Actual	1230	1200	12485
2002-09-01 00:00:00	Southwest Division	Sales and Marketing	Actual	2330	2300	25454
2002-09-01 00:00:00	Canadian Division	Corporate	Actual	6020	600	8451.2399999999998
2002-09-01 00:00:00	Canadian Division	Corporate	Actual	6300	630	160.18000000000001
